ORDERNUMBER,ORDERLINENUMBER,ORDERDATE,STATUS,QUANTITYORDERED,PRICEEACH,ClientsID,PRODUCTCODE
10327,6,2019-11-10,Resolved,25,112.19,CUS1007,S18_1662
10327,7,2019-11-10,Resolved,20,173.46,CUS1007,S700_1938
10327,8,2019-11-10,Resolved,45,106.26,CUS1007,S18_2581
10328,1,2019-11-12,Shipped,48,58.92,CUS1008,S24_2841
10328,2,2019-11-12,Shipped,20,72.98,CUS1008,S24_3420
10328,3,2019-11-12,Shipped,35,76.43,CUS1008,S24_3949
10328,4,2019-11-12,Shipped,43,60.86,CUS1008,S24_4278
10328,5,2019-11-12,Shipped,24,81.17,CUS1008,S32_4289
10328,6,2019-11-12,Shipped,34,112.22,CUS1008,S18_3856
10328,7,2019-11-12,Shipped,34,51.93,CUS1008,S50_1341
10328,8,2019-11-12,Shipped,27,102.3,CUS1008,S700_1691
10328,9,2019-11-12,Shipped,41,101.38,CUS1008,S700_2047
10328,10,2019-11-12,Shipped,37,108.69,CUS1008,S700_2466
10328,11,2019-11-12,Shipped,33,123.4,CUS1008,S700_2834
10328,12,2019-11-12,Shipped,39,85.87,CUS1008,S700_4002
10328,13,2019-11-12,Shipped,33,64,CUS1008,S700_3167
10328,14,2019-11-12,Shipped,47,87.54,CUS1008,S24_1785
10329,1,2019-11-15,Shipped,42,104.67,CUS1009,S10_1678
10329,2,2019-11-15,Shipped,20,158.8,CUS1009,S10_2016
10329,3,2019-11-15,Shipped,26,225.7,CUS1009,S10_4698
10329,4,2019-11-15,Shipped,37,94.43,CUS1009,S24_2000
10329,5,2019-11-15,Shipped,41,71.47,CUS1009,S12_1099
10329,6,2019-11-15,Shipped,24,147.61,CUS1009,S12_2823
10329,7,2019-11-15,Shipped,30,87.78,CUS1009,S24_1578
10329,8,2019-11-15,Shipped,44,86.13,CUS1009,S72_1253
10329,9,2019-11-15,Shipped,29,101.89,CUS1009,S18_1889
10329,10,2019-11-15,Shipped,38,59.1,CUS1009,S18_3278
10329,11,2019-11-15,Shipped,45,63.91,CUS1009,S32_1374
10329,12,2019-11-15,Shipped,38,138.58,CUS1009,S18_2625
10329,13,2019-11-15,Shipped,46,83.63,CUS1009,S12_3380
10329,14,2019-11-15,Shipped,33,109.32,CUS1009,S12_3990
10329,15,2019-11-15,Shipped,39,64.74,CUS1009,S12_4675
10330,1,2019-11-16,Shipped,42,81.03,CUS10010,S24_2360
10330,2,2019-11-16,Shipped,29,69.63,CUS10010,S18_3782
10330,3,2019-11-16,Shipped,37,119.06,CUS10010,S18_3482
10330,4,2019-11-16,Shipped,50,122.02,CUS10010,S18_4721
10331,1,2019-11-17,Shipped,21,149.33,CUS10011,S24_3856
10331,2,2019-11-17,Shipped,41,139.4,CUS10011,S24_4620
10331,3,2019-11-17,Shipped,28,146.52,CUS10011,S32_2206
10331,4,2019-11-17,Shipped,32,157.08,CUS10011,S32_4485
10331,5,2019-11-17,Shipped,20,182.89,CUS10011,S50_4713
10331,6,2019-11-17,Shipped,46,139.87,CUS10011,S18_1129
10331,7,2019-11-17,Shipped,44,74.04,CUS10011,S18_1749
10331,8,2019-11-17,Shipped,30,32.47,CUS10011,S18_1984
10331,9,2019-11-17,Shipped,25,123.14,CUS10011,S24_3371
10331,10,2019-11-17,Shipped,26,64.9,CUS10011,S18_2870
10331,11,2019-11-17,Shipped,27,154.47,CUS10011,S18_3232
10331,12,2019-11-17,Shipped,26,67.91,CUS10011,S18_3685
10331,13,2019-11-17,Shipped,27,42.24,CUS10011,S24_2972
10331,14,2019-11-17,Shipped,44,110.21,CUS10011,S18_1589
10332,1,2019-11-17,Shipped,24,52.67,CUS10012,S18_2795
10332,2,2019-11-17,Shipped,50,146.2,CUS10012,S18_4409
10332,3,2019-11-17,Shipped,21,165.38,CUS10012,S18_4933
10332,4,2019-11-17,Shipped,23,56.84,CUS10012,S24_1046
10332,5,2019-11-17,Shipped,20,87.96,CUS10012,S24_1628
10332,6,2019-11-17,Shipped,45,81.91,CUS10012,S24_1937
10332,7,2019-11-17,Shipped,39,86.72,CUS10012,S24_2766
10332,8,2019-11-17,Shipped,35,64.69,CUS10012,S18_2325
10332,9,2019-11-17,Shipped,38,84.25,CUS10012,S18_2248
10332,10,2019-11-17,Shipped,26,85.52,CUS10012,S24_2022
10332,11,2019-11-17,Shipped,44,42.26,CUS10012,S24_2887
10332,12,2019-11-17,Shipped,45,34.19,CUS10012,S24_3191
10332,13,2019-11-17,Shipped,31,37.18,CUS10012,S24_3432
10332,14,2019-11-17,Shipped,41,77.24,CUS10012,S24_3969
10332,15,2019-11-17,Shipped,46,95.13,CUS10012,S18_1342
10332,16,2019-11-17,Shipped,27,89.89,CUS10012,S18_1367
10332,17,2019-11-17,Shipped,26,114.58,CUS10012,S18_2957
10332,18,2019-11-17,Shipped,40,39.8,CUS10012,S18_3136
10334,1,2019-11-19,On Hold,34,61.38,CUS10013,S18_2432
10334,2,2019-11-19,On Hold,26,122.62,CUS10013,S10_4962
10334,3,2019-11-19,On Hold,20,143.94,CUS10013,S18_3232
10334,4,2019-11-19,On Hold,49,138.03,CUS10013,S18_4600
10334,5,2019-11-19,On Hold,42,131.62,CUS10013,S24_2300
10334,6,2019-11-19,On Hold,46,126.41,CUS10013,S18_2319
10335,1,2019-11-19,Shipped,44,107.87,CUS10014,S32_1268
10335,2,2019-11-19,Shipped,33,37.13,CUS10014,S24_2840
10335,3,2019-11-19,Shipped,40,60.6,CUS10014,S32_2509
10336,1,2019-11-20,Shipped,49,63.38,CUS10015,S12_3891
10336,2,2019-11-20,Shipped,46,207.8,CUS10015,S700_2824
10336,3,2019-11-20,Shipped,38,167.7,CUS10015,S12_4473
10336,4,2019-11-20,Shipped,45,132.72,CUS10015,S24_1444
10336,5,2019-11-20,Shipped,31,148.99,CUS10015,S24_4048
10336,6,2019-11-20,Shipped,49,152.26,CUS10015,S18_2238
10336,7,2019-11-20,Shipped,21,106.21,CUS10015,S18_3259
10336,8,2019-11-20,Shipped,23,136.59,CUS10015,S50_1392
10336,9,2019-11-20,Shipped,31,84.71,CUS10015,S32_3207
10336,10,2019-11-20,Shipped,33,57.22,CUS10015,S12_1108
10336,11,2019-11-20,Shipped,33,123.01,CUS10015,S12_3148
10336,12,2019-11-20,Shipped,48,120.38,CUS10015,S18_3140
10337,1,2019-11-21,Shipped,31,89.38,CUS10016,S700_3505
10337,2,2019-11-21,Shipped,29,155.11,CUS10016,S18_4522
10337,3,2019-11-21,Shipped,36,157.76,CUS10016,S18_4027
10337,4,2019-11-21,Shipped,29,71.97,CUS10016,S24_2011
10337,5,2019-11-21,Shipped,42,97.16,CUS10016,S72_3212
10337,6,2019-11-21,Shipped,21,109.37,CUS10016,S50_1514
10337,7,2019-11-21,Shipped,36,71.89,CUS10016,S700_3962
10337,8,2019-11-21,Shipped,25,48.05,CUS10016,S10_4757
10337,9,2019-11-21,Shipped,36,70.3,CUS10016,S700_1938
10338,1,2019-11-22,Shipped,41,137.19,CUS10017,S18_1662
10338,2,2019-11-22,Shipped,45,122.81,CUS10017,S18_3856
10338,3,2019-11-22,Shipped,28,82.58,CUS10017,S18_3029
10339,1,2019-11-23,Shipped,30,62.16,CUS10082,S18_2625
10339,2,2019-11-23,Shipped,27,104.1,CUS10082,S18_2581
10339,3,2019-11-23,Shipped,39,76.67,CUS10082,S10_4698
10339,4,2019-11-23,Shipped,40,68.92,CUS10082,S10_2016
10339,5,2019-11-23,Shipped,22,128.02,CUS10082,S700_1138
10339,6,2019-11-23,Shipped,27,76.31,CUS10082,S72_1253
10339,7,2019-11-23,Shipped,21,50.65,CUS10082,S24_1785
10339,8,2019-11-23,Shipped,50,57.86,CUS10082,S700_4002
10339,9,2019-11-23,Shipped,50,74.35,CUS10082,S700_2610
10339,10,2019-11-23,Shipped,27,84.39,CUS10082,S24_1578
10339,11,2019-11-23,Shipped,45,96.92,CUS10082,S24_3949
10339,12,2019-11-23,Shipped,55,112.99,CUS10082,S24_2841
10339,13,2019-11-23,Shipped,55,195.6,CUS10082,S24_3151
10339,14,2019-11-23,Shipped,29,99.69,CUS10082,S24_3420
10339,15,2019-11-23,Shipped,55,71.25,CUS10082,S700_2047
10339,16,2019-11-23,Shipped,42,59.36,CUS10082,S24_3816
10340,1,2019-11-24,Shipped,40,84.77,CUS10019,S24_4278
10340,2,2019-11-24,Shipped,55,117.87,CUS10019,S32_1374
10340,3,2019-11-24,Shipped,39,59.16,CUS10019,S32_4289
10340,4,2019-11-24,Shipped,40,50.62,CUS10019,S50_1341
10340,5,2019-11-24,Shipped,30,88.6,CUS10019,S700_1691
10340,6,2019-11-24,Shipped,29,141.19,CUS10019,S700_2834
10340,7,2019-11-24,Shipped,55,87.75,CUS10019,S700_2466
10340,8,2019-11-24,Shipped,55,79.98,CUS10019,S24_2000
10341,1,2019-11-24,Shipped,44,95.93,CUS10020,S12_3380
10341,2,2019-11-24,Shipped,45,79.65,CUS10020,S12_1099
10341,3,2019-11-24,Shipped,38,123.22,CUS10020,S50_4713
10341,4,2019-11-24,Shipped,31,71.02,CUS10020,S32_4485
10341,5,2019-11-24,Shipped,34,107.18,CUS10020,S700_3167
10341,6,2019-11-24,Shipped,32,103.35,CUS10020,S24_2360
10341,7,2019-11-24,Shipped,55,75.2,CUS10020,S12_4675
10341,8,2019-11-24,Shipped,55,147.61,CUS10020,S12_2823
10341,9,2019-11-24,Shipped,41,188.73,CUS10020,S10_1678
10341,10,2019-11-24,Shipped,36,93.56,CUS10020,S12_3990
10342,1,2019-11-24,Shipped,55,65.45,CUS10021,S18_1889
10342,2,2019-11-24,Shipped,40,161.36,CUS10021,S18_1129
10342,3,2019-11-24,Shipped,22,143.67,CUS10021,S18_1984
10342,4,2019-11-24,Shipped,30,167.65,CUS10021,S18_3232
10342,5,2019-11-24,Shipped,25,66.74,CUS10021,S18_3278
10342,6,2019-11-24,Shipped,42,119.37,CUS10021,S24_3856
10342,7,2019-11-24,Shipped,55,119.06,CUS10021,S18_3482
10342,8,2019-11-24,Shipped,26,55.95,CUS10021,S18_3782
10342,9,2019-11-24,Shipped,39,40.4,CUS10021,S24_2972
10342,10,2019-11-24,Shipped,48,62.45,CUS10021,S24_3371
10342,11,2019-11-24,Shipped,38,165.17,CUS10021,S18_4721
10343,1,2019-11-24,Shipped,30,103.29,CUS10022,S24_4620
10343,2,2019-11-24,Shipped,44,84.88,CUS10022,S18_3685
10343,3,2019-11-24,Shipped,25,52.32,CUS10022,S18_2870
10343,4,2019-11-24,Shipped,36,162.47,CUS10022,S18_1589
10343,5,2019-11-24,Shipped,29,128.04,CUS10022,S32_2206
10343,6,2019-11-24,Shipped,27,36.21,CUS10022,S24_1628
10344,1,2019-11-25,Shipped,45,170,CUS10023,S18_1749
10344,2,2019-11-25,Shipped,40,56.91,CUS10023,S18_2248
10344,3,2019-11-25,Shipped,30,130.94,CUS10023,S18_2325
10344,4,2019-11-25,Shipped,21,104.91,CUS10023,S18_4409
10344,5,2019-11-25,Shipped,26,63.43,CUS10023,S18_4933
10344,6,2019-11-25,Shipped,20,35.18,CUS10023,S24_1937
10344,7,2019-11-25,Shipped,29,59.53,CUS10023,S24_1046
10345,1,2019-11-25,Shipped,43,53.76,CUS10024,S24_2022
10346,1,2019-11-29,Shipped,25,115.07,CUS10025,S24_2766
10346,2,2019-11-29,Shipped,24,138.58,CUS10025,S24_3191
10346,3,2019-11-29,Shipped,42,36.11,CUS10025,S18_1342
10346,4,2019-11-29,Shipped,22,97.44,CUS10025,S24_3969
10346,5,2019-11-29,Shipped,24,87.24,CUS10025,S24_2887
10346,6,2019-11-29,Shipped,26,95.88,CUS10025,S24_3432
10347,1,2019-11-29,Shipped,30,131.49,CUS10021,S10_1949
10347,2,2019-11-29,Shipped,27,164,CUS10021,S10_4962
10347,3,2019-11-29,Shipped,29,123.67,CUS10021,S12_1666
10347,4,2019-11-29,Shipped,45,130.77,CUS10021,S18_4600
10347,5,2019-11-29,Shipped,42,49.6,CUS10021,S18_1097
10347,6,2019-11-29,Shipped,21,229.3,CUS10021,S18_2795
10347,7,2019-11-29,Shipped,21,58.95,CUS10021,S18_1367
10347,8,2019-11-29,Shipped,50,136.69,CUS10021,S18_2432
10347,9,2019-11-29,Shipped,48,100.3,CUS10021,S18_2949
10347,10,2019-11-29,Shipped,34,64.96,CUS10021,S18_2957
10347,11,2019-11-29,Shipped,45,109.96,CUS10021,S18_3136
10347,12,2019-11-29,Shipped,26,102.19,CUS10021,S18_3320
10348,1,2019-11-01,Shipped,37,161.66,CUS10026,S24_2300
10348,2,2019-11-01,Shipped,39,50.31,CUS10026,S24_4258
10348,3,2019-11-01,Shipped,42,152.07,CUS10026,S32_1268
10348,4,2019-11-01,Shipped,47,102.16,CUS10026,S12_3148
10348,5,2019-11-01,Shipped,31,101.29,CUS10026,S32_3522
10348,6,2019-11-01,Shipped,29,245.2,CUS10026,S18_4668
10348,7,2019-11-01,Shipped,32,82.83,CUS10026,S700_2824
10348,8,2019-11-01,Shipped,48,52.36,CUS10026,S12_1108
10349,1,2019-12-01,Shipped,33,46.53,CUS10027,S32_2509
10349,2,2019-12-01,Shipped,23,138.39,CUS10027,S24_4048
10349,3,2019-12-01,Shipped,36,37.13,CUS10027,S24_2840
10349,4,2019-12-01,Shipped,48,47.4,CUS10027,S24_1444
10349,5,2019-12-01,Shipped,34,129.26,CUS10027,S18_4027
10349,6,2019-12-01,Shipped,48,154.1,CUS10027,S18_3232
10349,7,2019-12-01,Shipped,38,137.46,CUS10027,S18_2319
10349,8,2019-12-01,Shipped,38,176.83,CUS10027,S18_2238
10349,9,2019-12-01,Shipped,48,109.02,CUS10027,S12_4473
10349,10,2019-12-01,Shipped,26,169.56,CUS10027,S12_3891
10350,1,2019-12-02,Shipped,44,117.98,CUS1006,S18_3140
10350,2,2019-12-02,Shipped,41,93.04,CUS1006,S18_3259
10350,3,2019-12-02,Shipped,30,100.77,CUS1006,S18_4522
10350,4,2019-12-02,Shipped,28,104.44,CUS1006,S700_1938
10350,5,2019-12-02,Shipped,26,75.47,CUS1006,S10_4757
10350,6,2019-12-02,Shipped,43,64.97,CUS1006,S18_3029
10350,7,2019-12-02,Shipped,34,50.33,CUS1006,S24_2011
10350,8,2019-12-02,Shipped,31,71.4,CUS1006,S50_1392
10350,9,2019-12-02,Shipped,30,100.7,CUS1006,S24_3151
10350,10,2019-12-02,Shipped,25,60.34,CUS1006,S24_3816
10350,11,2019-12-02,Shipped,46,76.67,CUS1006,S700_1138
10350,12,2019-12-02,Shipped,29,75.35,CUS1006,S700_2610
10350,13,2019-12-02,Shipped,31,77.34,CUS1006,S700_3505
10350,14,2019-12-02,Shipped,27,163.2,CUS1006,S32_3207
10350,15,2019-12-02,Shipped,20,112.22,CUS1006,S72_3212
10350,16,2019-12-02,Shipped,25,114.19,CUS1006,S700_3962
10350,17,2019-12-02,Shipped,44,147.52,CUS1006,S50_1514
10351,1,2019-12-03,Shipped,39,99.52,CUS10028,S18_1662
10351,2,2019-12-03,Shipped,20,168.73,CUS10028,S18_3856
10351,3,2019-12-03,Shipped,34,59.37,CUS10028,S24_3949
10351,4,2019-12-03,Shipped,38,68.38,CUS10028,S24_3420
10351,5,2019-12-03,Shipped,25,74.68,CUS10028,S24_2841
10352,1,2019-12-03,Shipped,22,75.51,CUS10029,S700_4002
10352,2,2019-12-03,Shipped,49,100.72,CUS10029,S700_2466
10352,3,2019-12-03,Shipped,23,102.29,CUS10029,S700_2047
10352,4,2019-12-03,Shipped,49,52.64,CUS10029,S72_1253
10353,1,2019-12-04,Shipped,27,130.21,CUS10030,S18_2581
10353,2,2019-12-04,Shipped,28,71.73,CUS10030,S24_1785
10353,3,2019-12-04,Shipped,35,89.9,CUS10030,S24_4278
10353,4,2019-12-04,Shipped,48,68.8,CUS10030,S700_2834
10353,5,2019-12-04,Shipped,46,81.17,CUS10030,S32_1374
10353,6,2019-12-04,Shipped,43,81.95,CUS10030,S700_3167
10353,7,2019-12-04,Shipped,40,44.51,CUS10030,S32_4289
10353,8,2019-12-04,Shipped,40,82.21,CUS10030,S50_1341
10353,9,2019-12-04,Shipped,39,129.33,CUS10030,S700_1691
10355,1,2019-12-07,Shipped,31,53.47,CUS1006,S18_3782
10355,2,2019-12-07,Shipped,25,168.14,CUS1006,S18_4721
10355,3,2019-12-07,Shipped,41,70.65,CUS1006,S24_2360
10355,4,2019-12-07,Shipped,36,38.52,CUS1006,S24_2972
10355,5,2019-12-07,Shipped,40,108.17,CUS1006,S32_4485
10355,6,2019-12-07,Shipped,44,62.45,CUS1006,S24_3371
10355,7,2019-12-07,Shipped,23,138.17,CUS1006,S18_3482
10355,8,2019-12-07,Shipped,32,165.71,CUS1006,S24_3856
10355,9,2019-12-07,Shipped,28,95.39,CUS1006,S24_4620
10355,10,2019-12-07,Shipped,38,39.83,CUS1006,S32_2206
10356,1,2019-12-09,Shipped,30,148.74,CUS10031,S18_2795
10356,2,2019-12-09,Shipped,27,64.69,CUS10031,S18_1984
10356,3,2019-12-09,Shipped,29,125.18,CUS10031,S18_2325
10356,4,2019-12-09,Shipped,26,151.45,CUS10031,S50_4713
10356,5,2019-12-09,Shipped,48,202.5,CUS10031,S24_1937
10356,6,2019-12-09,Shipped,22,72.41,CUS10031,S18_1367
10356,7,2019-12-09,Shipped,26,31.86,CUS10031,S24_2022
10356,8,2019-12-09,Shipped,43,97.6,CUS10031,S18_1129
10356,9,2019-12-09,Shipped,50,50.18,CUS10031,S18_1342
10357,1,2019-12-10,Shipped,39,98,CUS10014,S18_1097
10357,2,2019-12-10,Shipped,28,127.13,CUS10014,S18_4600
10357,3,2019-12-10,Shipped,25,104.17,CUS10014,S18_3320
10357,4,2019-12-10,Shipped,44,117.29,CUS10014,S18_3136
10357,5,2019-12-10,Shipped,49,70.58,CUS10014,S18_2957
10357,6,2019-12-10,Shipped,41,87.13,CUS10014,S18_2949
10357,7,2019-12-10,Shipped,41,61.99,CUS10014,S18_2432
10357,8,2019-12-10,Shipped,49,121.64,CUS10014,S12_1666
10357,9,2019-12-10,Shipped,43,134.44,CUS10014,S10_4962
10357,10,2019-12-10,Shipped,32,177.87,CUS10014,S10_1949
10358,1,2019-12-10,Shipped,41,108,CUS1006,S32_1268
10358,2,2019-12-10,Shipped,36,157.49,CUS1006,S32_3522
10358,3,2019-12-10,Shipped,27,139.31,CUS1006,S700_2824
10358,4,2019-12-10,Shipped,36,82.94,CUS1006,S24_2840
10358,5,2019-12-10,Shipped,49,55.34,CUS1006,S12_3148
10358,6,2019-12-10,Shipped,41,167,CUS1006,S24_4258
10358,7,2019-12-10,Shipped,41,138.65,CUS1006,S24_2300
10358,8,2019-12-10,Shipped,30,176.76,CUS1006,S18_4668
10358,9,2019-12-10,Shipped,42,64.16,CUS1006,S12_4473
10358,10,2019-12-10,Shipped,20,121.4,CUS1006,S18_2238
10358,11,2019-12-10,Shipped,20,36.42,CUS1006,S18_2319
10358,12,2019-12-10,Shipped,32,93.49,CUS1006,S18_3232
10358,13,2019-12-10,Shipped,25,101.13,CUS1006,S18_4027
10358,14,2019-12-10,Shipped,44,60.76,CUS1006,S24_1444
10359,1,2019-12-15,Shipped,22,195.51,CUS10022,S32_3207
10359,2,2019-12-15,Shipped,46,106.45,CUS10022,S50_1392
10359,3,2019-12-15,Shipped,36,176.63,CUS10022,S32_2509
10359,4,2019-12-15,Shipped,25,64.93,CUS10022,S50_1514
10359,5,2019-12-15,Shipped,49,62.09,CUS10022,S12_3891
10359,6,2019-12-15,Shipped,48,54.68,CUS10022,S10_4757
10359,7,2019-12-15,Shipped,22,118.32,CUS10022,S24_4048
10359,8,2019-12-15,Shipped,42,113.44,CUS10022,S12_1108
10361,1,2019-12-17,Shipped,25,62.46,CUS10033,S24_4278
10361,2,2019-12-17,Shipped,49,72.33,CUS10033,S32_4289
10361,3,2019-12-17,Shipped,33,82.59,CUS10033,S50_1341
10361,4,2019-12-17,Shipped,20,60.54,CUS10033,S700_1691
10361,5,2019-12-17,Shipped,44,72.42,CUS10033,S700_2834
10361,6,2019-12-17,Shipped,34,113.88,CUS10033,S24_3420
10361,7,2019-12-17,Shipped,26,142.73,CUS10033,S24_3949
10361,8,2019-12-17,Shipped,26,51.15,CUS10033,S10_2016
10361,9,2019-12-17,Shipped,26,105.95,CUS10033,S700_2466
10361,10,2019-12-17,Shipped,44,113.68,CUS10033,S700_3167
10361,11,2019-12-17,Shipped,35,122.21,CUS10033,S700_4002
10361,12,2019-12-17,Shipped,23,95.2,CUS10033,S72_1253
10361,13,2019-12-17,Shipped,20,72.55,CUS10033,S10_1678
10361,14,2019-12-17,Shipped,24,45.39,CUS10033,S700_2047
10362,1,2020-01-05,Shipped,22,176.23,CUS10034,S12_2823
10362,2,2020-01-05,Shipped,50,96.92,CUS10034,S24_1578
10362,3,2020-01-05,Shipped,23,49.67,CUS10034,S18_2625
10362,4,2020-01-05,Shipped,22,166.55,CUS10034,S10_4698
10363,1,2020-01-06,Shipped,31,94.58,CUS10035,S24_3856
10363,2,2020-01-06,Shipped,50,131.53,CUS10035,S32_1374
10363,3,2020-01-06,Shipped,33,85.39,CUS10035,S12_1099
10363,4,2020-01-06,Shipped,34,96.73,CUS10035,S12_3380
10363,5,2020-01-06,Shipped,34,81.62,CUS10035,S12_3990
10363,6,2020-01-06,Shipped,46,88.45,CUS10035,S12_4675
10363,7,2020-01-06,Shipped,22,167.57,CUS10035,S18_1889
10363,8,2020-01-06,Shipped,21,171.22,CUS10035,S24_2000
10363,9,2020-01-06,Shipped,43,119.87,CUS10035,S24_4620
10363,10,2020-01-06,Shipped,46,60.3,CUS10035,S18_3278
10363,11,2020-01-06,Shipped,24,172.61,CUS10035,S18_3482
10363,12,2020-01-06,Shipped,32,89.12,CUS10035,S18_3782
10363,13,2020-01-06,Shipped,28,58.18,CUS10035,S18_4721
10363,14,2020-01-06,Shipped,43,61.23,CUS10035,S24_2360
10363,15,2020-01-06,Shipped,21,116.56,CUS10035,S24_3371
10364,1,2020-01-06,Shipped,48,48.28,CUS10023,S32_2206
10365,1,2020-01-07,Shipped,30,87.06,CUS10036,S18_1129
10365,2,2020-01-07,Shipped,44,113.28,CUS10036,S50_4713
10365,3,2020-01-07,Shipped,22,155.69,CUS10036,S32_4485
10366,1,2020-01-10,Shipped,34,184.58,CUS10017,S18_3232
10366,2,2020-01-10,Shipped,49,125.4,CUS10017,S18_2870
10366,3,2020-01-10,Shipped,34,123.76,CUS10017,S18_1984
10367,1,2020-01-12,Resolved,49,56.3,CUS10037,S18_1589
10367,2,2020-01-12,Resolved,36,139.4,CUS10037,S24_2972
10367,3,2020-01-12,Resolved,37,127.13,CUS10037,S18_1749
10367,4,2020-01-12,Resolved,45,197.44,CUS10037,S18_2248
10367,5,2020-01-12,Resolved,27,155.41,CUS10037,S18_2325
10367,6,2020-01-12,Resolved,46,104.53,CUS10037,S18_3685
10367,7,2020-01-12,Resolved,32,94.79,CUS10037,S18_2795
10367,8,2020-01-12,Resolved,43,62.72,CUS10037,S18_4409
10367,9,2020-01-12,Resolved,44,85.25,CUS10037,S18_4933
10367,10,2020-01-12,Resolved,21,60.37,CUS10037,S24_1046
10367,11,2020-01-12,Resolved,38,38.5,CUS10037,S24_1628
10367,12,2020-01-12,Resolved,28,30.59,CUS10037,S24_2022
10367,13,2020-01-12,Resolved,23,36.29,CUS10037,S24_1937
10368,1,2020-01-19,Shipped,46,79.62,CUS10014,S24_3191
10368,2,2020-01-19,Shipped,40,102.68,CUS10014,S24_2766
10368,3,2020-01-19,Shipped,46,37.34,CUS10014,S24_3969
10368,4,2020-01-19,Shipped,20,99.58,CUS10014,S24_3432
10368,5,2020-01-19,Shipped,31,136.23,CUS10014,S24_2887
10369,1,2020-01-20,Shipped,42,109.08,CUS10038,S18_2949
10369,2,2020-01-20,Shipped,41,110.12,CUS10038,S10_1949
10369,3,2020-01-20,Shipped,40,86.92,CUS10038,S24_4258
10369,4,2020-01-20,Shipped,45,73.08,CUS10038,S18_3320
10369,5,2020-01-20,Shipped,21,94.22,CUS10038,S18_3136
10369,6,2020-01-20,Shipped,28,44.21,CUS10038,S18_2957
10369,7,2020-01-20,Shipped,32,98.63,CUS10038,S18_1367
10369,8,2020-01-20,Shipped,44,210.01,CUS10038,S18_1342
10370,1,2020-01-20,Shipped,27,144.87,CUS10039,S18_1097
10370,2,2020-01-20,Shipped,20,136.5,CUS10039,S18_4668
10370,3,2020-01-20,Shipped,25,126.41,CUS10039,S32_3522
10370,4,2020-01-20,Shipped,35,65.63,CUS10039,S10_4962
10370,5,2020-01-20,Shipped,22,179.5,CUS10039,S18_2319
10370,6,2020-01-20,Shipped,29,57.53,CUS10039,S18_4600
10370,7,2020-01-20,Shipped,22,96.86,CUS10039,S18_2432
10370,8,2020-01-20,Shipped,49,172.86,CUS10039,S12_1666
10370,9,2020-01-20,Shipped,27,56.85,CUS10039,S18_3232
10371,1,2020-01-23,Shipped,26,155.54,CUS10014,S32_1268
10371,2,2020-01-23,Shipped,20,66.47,CUS10014,S32_2509
10371,3,2020-01-23,Shipped,34,126.51,CUS10014,S700_2824
10371,4,2020-01-23,Shipped,49,35.71,CUS10014,S12_4473
10371,5,2020-01-23,Shipped,20,172.47,CUS10014,S24_2300
10371,6,2020-01-23,Shipped,32,111.27,CUS10014,S12_1108
10371,7,2020-01-23,Shipped,25,104.09,CUS10014,S18_2238
10371,8,2020-01-23,Shipped,45,123.24,CUS10014,S24_2840
10371,9,2020-01-23,Shipped,28,50.32,CUS10014,S24_4048
10371,10,2020-01-23,Shipped,48,56.55,CUS10014,S50_1392
10371,11,2020-01-23,Shipped,30,99.55,CUS10014,S32_3207
10371,12,2020-01-23,Shipped,25,97.27,CUS10014,S24_1444
10372,1,2020-01-26,Shipped,34,174.75,CUS10082,S12_3891
10372,2,2020-01-26,Shipped,44,102.2,CUS10082,S700_1938
10372,3,2020-01-26,Shipped,28,137.96,CUS10082,S18_3140
10372,4,2020-01-26,Shipped,40,146.55,CUS10082,S12_3148
10372,5,2020-01-26,Shipped,25,84.71,CUS10082,S18_3259
10372,6,2020-01-26,Shipped,48,146.49,CUS10082,S18_4027
10372,7,2020-01-26,Shipped,41,86.89,CUS10082,S18_4522
10372,8,2020-01-26,Shipped,37,105.69,CUS10082,S24_2011
10372,9,2020-01-26,Shipped,24,58.58,CUS10082,S50_1514
10373,1,2020-01-31,Shipped,29,137.19,CUS10041,S72_3212
10373,2,2020-01-31,Shipped,34,96.34,CUS10041,S700_3505
10373,3,2020-01-31,Shipped,39,103.75,CUS10041,S10_4757
10373,4,2020-01-31,Shipped,28,57.55,CUS10041,S18_1662
10373,5,2020-01-31,Shipped,22,86.74,CUS10041,S18_3029
10373,6,2020-01-31,Shipped,50,60.49,CUS10041,S18_3856
10373,7,2020-01-31,Shipped,38,70.44,CUS10041,S24_2841
10373,8,2020-01-31,Shipped,37,108.8,CUS10041,S700_3962
10373,9,2020-01-31,Shipped,25,64.97,CUS10041,S72_1253
10373,10,2020-01-31,Shipped,23,104.1,CUS10041,S24_3816
10373,11,2020-01-31,Shipped,46,66,CUS10041,S24_3420
10373,12,2020-01-31,Shipped,33,57.32,CUS10041,S24_3151
10373,13,2020-01-31,Shipped,39,73,CUS10041,S24_3949
10373,14,2020-01-31,Shipped,44,105.18,CUS10041,S700_1138
10373,15,2020-01-31,Shipped,32,84.41,CUS10041,S700_2047
10373,16,2020-01-31,Shipped,41,70.33,CUS10041,S700_2610
10373,17,2020-01-31,Shipped,45,55.62,CUS10041,S700_4002
10374,1,2020-02-02,Shipped,22,174.29,CUS10042,S10_4698
10374,2,2020-02-02,Shipped,42,69.27,CUS10042,S18_2581
10374,3,2020-02-02,Shipped,46,94.1,CUS10042,S24_1785
